song_id,song,album,artist,clean_lyrics
149,05_eldest_daughter,the_life_of_a_showgirl,Taylor Swift,"everybody's so punk on the internet everyone's unbothered 'til they're not every joke's just trolling and memes sad as it seems, apathy is hot everybody's cutthroat in the comments every single hot take is cold as ice when you found me, i said i was busy that was a lie i have been afflicted by a terminal uniqueness i've been dying just from trying to seem cool but i'm not a bad bitch and this isn't savage but i'm never gonna let you down i'm never gonna leave you out so many traitors smooth operators but i'm never gonna break that vow i'm nеver gonna leave you now, now, now you know, thе last time i laughed this hard was on the trampoline in somebody's backyard i must've been about eight or nine that was the night i fell off and broke my arm pretty soon, i learned cautious discretion when your first crush crushes something kind when i said i don't believe in marriage that was a lie every eldest daughter was the first lamb to the slaughter so we all dressed up as wolves and we looked fire but i'm not a bad bitch and this isn't savage but i'm never gonna let you down i'm never gonna leave you out so many traitors smooth operators but i'm never gonna break that vow i'm never gonna leave you now, now, now we lie back a beautiful, beautiful time-lapse ferris wheels, kisses, and lilacs and things i said were dumb 'cause i thought that i'd never find that beautiful, beautiful life that shimmers that innocent light back like when we were young every youngest child felt they were raised up in the wild but now you're home 'cause i'm not a bad bitch and this isn't savage and i'm never gonna let you down i'm never gonna leave you out so many traitors smooth operators but i'm never gonna break that vow (never gonna break that vow) i'm never gonna leave you now, now, now never gonna break that vow (oh) i'm never gonna leave you now, now i'm never gonna leave you now"
150,06_ruin_the_friendship,the_life_of_a_showgirl,Taylor Swift,"glistening grass from september rain gray overpass full of neon names you drive (mm, mm) eighty-five (mm, mm) gallatin road and the lakeside beach watching the game from your brother's jeep your smile (mm, mm) miles wide and it was not an invitation should've kissed you anyway should've kissed you anyway and it was not convenient, no but your girlfriend was away should've kissed you anyway, hey shiny wood floors underneath my feet disco ball makes everything look cheap have fun (mm, mm) it's prom (mm, mm) wilted corsage dangles from my wrist over his shoulder, i catch a glimpse and see (mm, mm) you looking at mе and it was not an invitation but as the 50 cent song played (song playеd) should've kissed you anyway (anyway) and it was not (and it was not) convenient (convenient), no would've been the best mistake should've kissed you anyway, hey don't make it awkward in second period might piss your ex off, lately, we've been good staying friends is safe, doesn't mean you should don't make it awkward in second period might piss your ex off, lately, we've been good staying friends is safe, doesn't mean you should when i left school, i lost track of you abigail called me with the bad news goodbye and we'll never know why it was not an invitation but i flew home anyway with so much left to say it was not convenient, no but i whispered at the grave ""should've kissed you anyway,"" ooh and it was not (it was not) an invitation (invitation) should've kissed you anyway (anyway) should've kissed you anyway (anyway), anyway and it was not— my advice is always ruin the friendship better that than regret it for all time should've kissed you anyway and my advice is always answer the question better that than to ask it all your life should've kissed you anyway should've kissed you anyway"
151,07_actually_romantic,the_life_of_a_showgirl,Taylor Swift,"i heard you call me ""boring barbie"" when the coke's got you brave high-fived my ex and then you said you're glad he ghosted me wrote me a song saying it makes you sick to see my face some people might be offended but it's actually sweet all the time you've spent on me it's honestly wild all the effort you've put in it's actually romantic i really gotta hand it to you, ooh no man has ever loved me like you do hadn't thought of you in a long time but you keep sending me funny valentines and i know you think it comes off vicious but it's precious, adorable like a toy chihuahua barking at me from a tiny purse that's how much it hurts how many times has your boyfriend said ""why are we always talking 'bout her?"" it's actually sweet all the time you've spent on me it's honestly wild all the effort you've put in it's actually romantic i really gotta hand it to you, ooh no man has ever loved me like you do you think i'm tacky, baby stop talking dirty to me it sounded nasty, but it feels like you're flirting with me i mind my business, god's my witness that i don't provoke it it's kind of making me wet (oh) 'cause it's actually sweet all the time you've spent on me (ah) it's honestly lovely all the effort you've put in (ah) it's actually romantic really gotta hand it to you, to you no man has ever loved me like you do it's actually romantic (you've just given me so much attention; la-la-la-la) it's actually romantic (it's so) shoo-wop-bop, romantic"
152,08_wish_list,the_life_of_a_showgirl,Taylor Swift,"they want that yacht life, under chopper blades they want those bright lights and balenci' shades and a fat ass with a baby face they want it all they want that complex female character they want that critical smash palme d'or and an oscar on their bathroom floor they want it all and they should have what they want they deserve what they want hope they get what they want i just want you, huh have a couple kids, got the whole block looking like you we tell the world to leave us thе fuck alone, and they do, wow got me drеaming 'bout a driveway with a basketball hoop boss up, settle down, got a wish (wish) list (list) i just want you they want that freedom, living off the grid they want those three dogs that they call their kids and that good surf, no hypocrites they want it all they want a contract with real madrid they want that spring break that was fucking lit and then that video taken off the internet they want it all and they should have what they want they deserve what they want i hope they get what they want i just want you (you, you, yeah), huh have a couple kids, got the whole block looking like you we tell the world to leave us the fuck alone, and they do (ooh), wow got me dreaming 'bout a driveway with a basketball hoop (hoop) boss up, settle down, got a wish (wish) list (list) i made wishes on all of the stars please, god, bring me a best friend who i think is hot i thought i had it right, once, twice, but i did not (i did not) you caught me off my guard i hope i get what i want (get what i want) 'cause i know what i want (i just, i just) i just want you, huh (baby) have a couple kids, got the whole block looking like (got 'em lookin' like you) you we tell the world to leave us the fuck alone, and they do, wow got me dreaming 'bout a driveway with a basketball hoop boss up, settle down, got a wish (wish) list (list) i just want you (ooh) and we could have a couple kids, got the whole block looking like (you) you we tell the world to leave us the fuck alone, and they do (yeah), wow and now you got me dreaming 'bout a driveway with a basketball hoop boss up, settle down, got a wish (wish) list (list) i just want you"
153,09_wood,the_life_of_a_showgirl,Taylor Swift,"daisy's bare naked, i was distraught he loves me not, he loves me not penny's unlucky, i took him back and then stepped on a crack and the black cat laughed and, baby, i'll admit i've been a little superstitious (superstitious) fingers crossed until you put your hand on mine (ah) seems to be that you and me, we make our own luck a bad sign is all good, i ain't gotta knock on wood (ah) all of that bitchin', wishing on a falling star never did me any good, i ain't got to knock on wood (ah) it's you and me forever dancing in the dark all over me, it's understood, i ain't got to knock on wood forgive me, it sounds cocky he ah-matized me and opened my еyes redwood tree, it ain't hard to see his love was thе key that opened my thighs girls, i don't need to catch the bouquet, mm to know a hard rock is on the way and, baby, i'll admit i've been a little superstitious (superstitious) the curse on me was broken by your magic wand (ah) seems to be that you and me, we make our own luck new heights (new heights) of manhood (manhood), i ain't gotta knock on wood (ah) all of that bitchin', wishing on a falling star never did me any good, i ain't got to knock on wood (ah) it's you and me forever dancing in the dark all over me, it's understood, i ain't got to knock on wood forgive me, it sounds cocky he ah-matized me and opened my eyes redwood tree, it ain't hard to see his love was the key that opened my thighs forgive me, it sounds cocky he ah-matized me and opened my eyes redwood tree, it ain't hard to see his love was the key that opened my thighs"
154,10_cancelled,the_life_of_a_showgirl,Taylor Swift,"you thought that it would be okay, at first the situation could be saved, of course but they'd already picked out your grave and hearse beware the wrath of masked crusaders did you girlboss too close to the sun? did they catch you having far too much fun? come with me, when they see us, they'll run something wicked this way comes good thing i like my friends cancelled i like 'em cloaked in gucci and in scandal like my whiskey sour, and poison thorny flowers welcome to my underworld where it gets quite dark at least you know exactly who your friends are they're the ones with matching scars it's easy to love you when you're popular the optics click, everyone prospers but one single drop, you're off the roster ""tone-deaf and hot, let's fucking off her"" did you make a joke only a man could? were you just too smug for your own good? or bring a tiny violin to a knife fight? baby, that all ends tonight good thing i like my friends cancelled (cancelled) i like 'em cloaked in gucci and in scandal (yeah) like my whiskey sour, and poison thorny flowers (honey) welcome to my underworld, it'll break your heart at least you know exactly who your friends are they're the ones with matching scars they stood by me before my exoneration they believed i was innocent so i'm not here for judgment, no but if you can't be good, then just be better at it everyone's got bodies in the attic or took somebody's man, we'll take you by the hand and soon, you'll learn the art of never getting caught it's a good thing i like my friends cancelled (you know that) i like 'em cloaked in gucci and in scandal i like my whiskey sour, and poison thorny flowers (ooh) yeah, it's a good thing i like my friends cancelled (cancelled) i salute you if you're much too much to handle like my whiskey sour (i like it), and poison thorny flowers (i love it) can't you see my infamy loves company? now they've broken you like they've broken me but a shattered glass is a lot more sharp and now you know exactly who your friends are (you know who we are) we're the ones with matching scars"
155,11_honey,the_life_of_a_showgirl,Taylor Swift,"you can call me ""honey"" if you want because i'm the one you want mm, mm when anyone called me ""sweetheart"" it was passive-aggressive at the bar and the bitch was telling me to back off 'cause her man had looked at me wrong if anyone called me ""honey"" it was standing in the bathroom, white teeth they were saying that skirt don't fit me and i cried the whole way home but you touched my face redefined all of those blues when you say ""honey"" summertime spritz, pink skies you can call me ""honey"" if you want because i'm the one you want wintergreen kiss, all mine you give it different meaning 'cause you mean it when you talk honey, i'm home, we could play house we can bed down, pick me up who's the baddest in the land? what's the plan? (what's the plan?) you could be my forever-night stand, honey when anyone called me ""sweetheart"" it was passive-aggressive at the bar and the bitch was telling me to back off 'cause her man had looked at me wrong if anyone called me ""honey"" it was standing in the bathroom, white teeth they were saying that skirt don't fit me and i cried the whole way home but you touched my face redefined all of those blues when you say— you can call me ""honey"" if you want because i'm the one you want i'm the one you want you give it different meaning 'cause you mean it when you talk sweetie, it's yours, kicking in doors take it to the floor, give me more buy the paint in the color of your eyes (of your eyes) and graffiti my whole damn life, honey when anyone called me late night he was screwing around with my mind asking, ""what are you wearing?"", too high to remember in the morning and when anyone called me ""lovely"" they were finding ways not to praise me but you say it like you're in awe of me and you stay until the morning honey when anyone called me ""sweetheart"" it was passive-aggressive at the bar and the bitch was telling me to back off 'cause her man had looked at me wrong (he looked at me wrong) if anyone called me ""honey"" (ooh) it was standing in the bathroom (yeah), white teeth they were saying that skirt don't fit me and i cried the whole way home (cried the whole way home) but you can call me ""honey"" if you want"
156,12_the_life_of_a_showgirl,the_life_of_a_showgirl,Taylor Swift,"her name was kitty made her money being pretty and witty they gave her the keys to this city then they said she didn't do it legitly, oh i bought a ticket she's dancing in her garters and fishnets fifty in the cast, zero missteps looking back, i guess it was kismet i waited by the stage door, packed in with the autograph hounds barking her name, then glowing like the end of a cigarette wow, she came out i said, ""you're living my drеam"" then she said to me ""hеy, thank you for the lovely bouquet you're sweeter than a peach but you don't know the life of a showgirl, babe and you're never ever gonna wait, the more you play, the more that you pay you're softer than a kitten so you don't know the life of a showgirl, babe and you're never gonna wanna"" she was a menace the baby of the family in lenox her father whored around like all men did her mother took pills and played tennis so she waited by the stage door as the club promoter arrived she said, ""i'd sell my soul to have a taste of a magnificent life that's all mine"" but that's not what showgirls get they leave us for dead hey, thank you for the lovely bouquet you're sweeter than a peach but you don't know the life of a showgirl, babe and you're never ever gonna wait, the more you play, the more that you pay you're softer than a kitten so you don't know the life of a showgirl, babe and you're never gonna wanna i took her pearls of wisdom, hung them from my neck i paid my dues with every bruise, i knew what to expect do you wanna take a skate on the ice inside my veins? they ripped me off like false lashes and then threw me away and all the headshots on the walls of the dance hall are of the bitches who wish i'd hurry up and die but i'm immortal now, baby dolls i couldn't if i tried so i say ""thank you for the lovely bouquet i'm married to the hustle and now i know the life of a showgirl, babe and i'll never know another pain hidden by the lipstick and lace (lipstick and lace) sequins are forever and now i know the life of a showgirl, babe wouldn't have it any other way"" (wouldn't have it any other way) (thank you for the lovely bouquet) oh, wouldn't have it any other way (thank you for the lovely bouquet) hey, kitty (thank you for the lovely bouquet) now i make my money being pretty and witty thank you for the lovely bouquet thank you for an unforgettable night we will see you next time give it up for the band and the dancers and of course, sabrina i love you, taylor that's our show, we love you so much good night"
157,01_fortnight,the_tortured_poets_department,Taylor Swift,"i was supposed to be sent away but they forgot to come and get me i was a functioning alcoholic 'til nobody noticed my new aesthetic all of this to say i hope you're okay but you're the reason and no one here's to blame but what about your quiet treason? and for a fortnight there, we were forever run into you sometimes, ask about the weather now you're in my backyard, turned into good neighbors your wife waters flowers, i wanna kill her all my mornings are mondays stuck in an endless february i took the miracle move-on drug, the effects were temporary and i love you, it's ruining my life i love you, it's ruining my life i touched you for only a fortnight i touched you, but i touched you and for a fortnight there, we were forever run into you sometimes, ask about the weather now you're in my backyard, turned into good neighbors your wife waters flowers, i wanna kill her and for a fortnight there, we were together run into you sometimes, comment on my sweater now you're at the mailbox, turned into good neighbors my husband is cheating, i wanna kill him i love you, it's ruining my life i love you, it's ruining my life i touched you for only a fortnight i touched you, i touched you i love you, it's ruining my life i love you, it's ruining my life i touched you for only a fortnight i touched you, i touched you thought of callin' ya, but you won't pick up 'nother fortnight lost in america move to florida, buy the car you want but it won't start up 'til you touch, touch, touch me thought of calling ya, but you won't pick up 'nother fortnight lost in america move to florida, buy the car you want but it won't start up 'til i touch, touch, touch you"
158,02_the_tortured_poets_department,the_tortured_poets_department,Taylor Swift,"you left your typewriter at my apartment straight from the tortured poets department i think some things i never say like, ""who uses typewriters anyway?"" but you're in self-sabotage mode throwing spikes down on the road but i've seen this episode and still loved the show who else decodes you? and who's gonna hold you like me? and who's gonna know you, if not me? i laughed in your face and said ""you're not dylan thomas, i'm not patti smith this ain't the chelsea hotel, we'rе modern idiots"" and who's gonna hold you like me? nobody no-fucking-body nobody you smokеd, then ate seven bars of chocolate we declared charlie puth should be a bigger artist i scratch your head, you fall asleep like a tattooed golden retriever but you awaken with dread pounding nails in your head but i've read this one where you come undone i chose this cyclone with you and who's gonna hold you like me? (who's gonna hold you? who's gonna hold you?) and who's gonna know you like me? (who's gonna know you?) i laughed in your face and said ""you're not dylan thomas, i'm not patti smith this ain't the chelsea hotel, we're modern idiots"" and who's gonna hold you like me? (who's gonna hold you? who's gonna hold you?) no-fucking-body (who's gonna hold you? who's gonna hold you?) nobody (who's gonna hold you? gonna know you? gonna troll you?) nobody sometimes, i wonder if you're gonna screw this up with me but you told lucy you'd kill yourself if i ever leave and i had said that to jack about you, so i felt seen everyone we know understands why it's meant to be 'cause we're crazy so tell me, who else is gonna know me? at dinner, you take my ring off my middle finger and put it on the one people put wedding rings on and that's the closest i've come to my heart exploding who's gonna hold you? (who?) me who's gonna know you? (who?) me and you're not dylan thomas, i'm not patti smith this ain't the chelsea hotel, we're two idiots who's gonna hold you? who's gonna hold you? who's gonna hold you? who's gonna hold you? who's gonna hold you? who's gonna hold you? who's gonna hold you? who's gonna hold you? gonna know you? gonna troll you? you left your typewriter at my apartment straight from the tortured poets department who else decodes you?"
159,03_my_boy_only_breaks_his_favorite_toys,the_tortured_poets_department,Taylor Swift,"oh, here we go again the voices in his head called the rain to end our days of wild the sickest army doll purchased at the mall rivulets descend my plastic smile but you should've seen him when he first got me my boy only breaks his favorite toys, toys, oh i'm queen of sand castles he destroys, oh, oh 'cause it fit too right, puzzle pieces in the dead of night i should've known it was a matter of time, oh, oh my boy only breaks his favorite toys, oh, oh there was a litany of reasons why we could've playеd for keeps this time i know i'm just repeating mysеlf put me back on my shelf but first, pull the string and i'll tell you that he runs because he loves me (he loves me) 'cause you should've seen him when he first saw me my boy (my boy), only breaks his favorite toys, toys, oh i'm queen (i'm queen), of sand castles he destroys, oh, oh 'cause i knew too much, there was danger in the heat of my touch he saw forever, so he smashed it up, oh, oh my boy (my boy), only breaks his favorite toys, oh, oh (oh-oh-oh, oh-oh-oh) once i fix me (oh-oh-oh, oh-oh-oh) he's gonna miss me (oh-oh-oh, oh-oh-oh) once i fix me (oh-oh-oh, oh-oh-oh) he's gonna miss me just say when, i'd play again he was my best friend down at the sandlot i felt more when we played pretend than with all the kens 'cause he took me out of my box stole my tortured heart left all these broken parts told me i'm better off but i'm not i'm not, i'm not"
160,04_down_bad,the_tortured_poets_department,Taylor Swift,"did you really beam me up in a cloud of sparkling dust just to do experiments on? tell me i was the chosen one showed me that this world is bigger than us then sent me back where i came from for a moment, i knew cosmic love now i'm down bad, cryin' at the gym everything comes out teenage petulance ""fuck it if i can't have him"" ""i might just die, it would make no difference"" down bad, wakin' up in blood starin' at the sky, come back and pick me up fuck it if i can't have us i might just not get up, i might stay down bad fuck it if i can't have him down bad fuck it if i can't have him did you take all my old clothes just to leave me here, naked and alone in a field in my same old town that somehow seems so hollow now? they'll say i'm nuts if i talk about the existence of you for a moment, i was heavenstruck now i'm down bad, cryin' at the gym (cryin' at the gym) everything comes out teenage petulance ""fuck it if i can't have him"" (fuck it if i can't have him) ""i might just die, it would make no difference"" down bad, wakin' up in blood (wakin' up in blood) starin' at the sky, come back and pick me up fuck it if i can't have us i might just not get up, i might stay down bad (like i lost my twin) fuck it if i can't have him (down bad) down bad (wavin' at the ship) fuck it if i can't have him i loved your hostile takeovers encounters closer and closer all your indecent exposures how dare you say that it's— i'll build you a fort on some planet where they can all understand it how dare you think it's romantic leaving me safe and stranded 'cause fuck it, i was in love so fuck you if i can't have us 'cause fuck it, i was in love now i'm down bad, cryin' at the gym (cryin' at the gym) everything comes out teenage petulance ""fuck it if i can't have him"" (can't have him) ""i might just die, it would make no difference"" down bad, wakin' up in blood (wakin' up in blood) starin' at the sky, come back and pick me up fuck it if i can't have us i might just not get up, i might stay down bad (like i lost my twin) fuck it if i can't have him (i'm down bad) down bad (wavin' at the ship) fuck it if i can't have him like i lost my twin fuck it if i can't have him down bad (wavin' at the ship) fuck it if i can't have him"
161,05_so_long_london,the_tortured_poets_department,Taylor Swift,"so (so) long (long), london (london) so (so) long (long), london (london) so (so) long (long), london (london) i saw in my mind fairy lights through the mist i kept calm and carried the weight of the rift pulled him in tighter each time he was driftin' away my spine split from carrying us up the hill wet through my clothes, weary bones caught the chill i stopped tryna make him laugh, stopped tryna drill the safe thinkin', ""how much sad did you think i had did you think i had in me?"" oh, the tragedy so long, london you'll find someone i didn't opt in to be your odd man out i founded the club she's heard great things about i left all i knew, you left me at the house by the heath i stoppеd cpr, after all, it's no use the spirit was gonе, we would never come to and i'm pissed off you let me give you all that youth for free for so long, london stitches undone two graves, one gun i'll find someone and you say i abandoned the ship but i was going down with it my white-knuckle dying grip holding tight to your quiet resentment and my friends said it isn't right to be scared every day of a love affair every breath feels like rarest air when you're not sure if he wants to be there so how much sad did you think i had did you think i had in me? how much tragedy? just how low did you think i'd go 'fore i'd self-implode? 'fore i'd have to go be free? you swore that you loved me, but where were the clues? i died on the altar waitin' for the proof you sacrificed us to the gods of your bluest days and i'm just getting color back into my face i'm just mad as hell 'cause i loved this place for so (so) long (long), london (london) had (had) a (a) good (good) run (run) a moment (moment) of warm sun (sun) but i'm (i'm) not (not) the (the) one (one) so (so) long (long), london (london) stitches (stitches) undone (undone) two (two) graves (graves) one gun (gun) you'll (you'll) find (find) someone"
162,06_but_daddy_i_love_him,the_tortured_poets_department,Taylor Swift,"i forget how the west was won i forget if this was ever fun i just learned these people only raise you to cage you sarahs and hannahs in their sunday best clutchin' their pearls, sighing, ""what a mess"" i just learned these people try and save you 'cause they hate you too high a horse for a simple girl to rise above it they slammed the door on my whole world the one thing i wanted now i'm runnin' with my dress unbuttoned scrеamin', ""but, daddy, i love him"" i'm havin' his baby no, i'm not, but you should see your faces i'm tellin' him to floor it through thе fences no, i'm not coming to my senses i know he's crazy, but he's the one i want dutiful daughter, all my plans were laid tendrils tucked into a woven braid growin' up precocious sometimes means not growin' up at all he was chaos, he was revelry bedroom eyes like a remedy soon enough, the elders had convened down at the city hall ""stay away from her"" the saboteurs protested too much lord knows the words we never heard just screeching tires and true love and i'm runnin' with my dress unbuttoned screamin', ""but, daddy, i love him"" i'm havin' his baby no, i'm not, but you should see your faces i'm tellin' him to floor it through the fences no, i'm not coming to my senses i know he's crazy, but he's the one i want i'll tell you something right now i'd rather burn my whole life down than listen to one more second of all this bitchin' and moanin' i'll tell you something 'bout my good name it's mine alone to disgrace i don't cater to all these vipers dressed in empath's clothing god save the most judgmental creeps who say they want what's best for me sanctimoniously performing soliloquies i'll never see thinkin' it can change the beat of my heart when he touches me and counteract the chemistry and undo the destiny you ain't gotta pray for me me and my wild boy and all of this wild joy if all you want is gray for me then it's just white noise, and it's just my choice there's a lot of people in town that i bestow upon my fakest smiles scandal does funny things to pride, but brings lovers closer we came back when the heat died down went to my parents and they came around all the wine moms are still holdin' out, but fuck 'em, it's over now i'm dancin' in my dress in the sun and even my daddy just loves him i'm his lady and, oh my god, you should see your faces time, doesn't it give some perspective? and, no, you can't come to the wedding i know it's crazy, but he's the one i want i'll tell you something right now you ain't gotta pray for me me and my wild boy and all of this wild joy (he was chaos, he was revelry) if all you want is gray for me then it's just white noise, and it's my choice screamin', ""but, daddy, i love him"" i'm having his baby no, i'm not but you should see your faces but, oh my god, you should see your faces (he was chaos, he was revelry) (he was chaos, he was revelry)"
163,07_fresh_out_the_slammer,the_tortured_poets_department,Taylor Swift,"now, pretty baby, i'm runnin' back home to you fresh out the slammer, i know who my first call will be to (fresh out the slammer, oh) another summer takin' cover, rolling thunder he don't understand me splintered back in winter, silent dinners, bitter he was with her in dreams gray and blue and fights and tunnels handcuffed to the spell i was under for just one hour of sunshine years of labor, locks, and ceilings in the shade of how he was feeling but it's gonna be alright, i did my time now, pretty baby, i'm runnin' back home to you frеsh out the slammer, i know who my first call will be to (frеsh out the slammer, oh) camera flashes, welcome bashes, get the matches toss the ashes off the ledge as i said in my letters, now that i know better i will never lose my baby again my friends tried, but i wouldn't hear it watch me daily disappearing for just one glimpse of his smile all those nights, he kept me goin' swirled you into all of my poems now we're at the starting line, i did my time now, pretty baby, i'm runnin' to the house where you still wait up and that porch light gleams (gleams) to the one who says i'm the girl of his american dreams and no matter what i've done, it wouldn't matter anyway ain't no way i'm gonna screw up now that i know what's at stake here at the park where we used to sit on children's swings wearing imaginary rings but it's gonna be alright, i did my time"
164,08_florida,the_tortured_poets_department,Taylor Swift,"you can beat the heat if you beat the charges too they said i was a cheat, i guess it must be true and my friends all smell like weed or little babies and this city reeks of driving myself crazy little did you know your home's really only a town you're just a guest in so you work your life away just to pay for a time-share down in destin florida is one hell of a drug florida can i use you up? the hurricane with my name when it came i got drunk and i dared it to wash me away barricaded in the bathroom with a bottle of wine well, me and my ghosts, wе had a hell of a time yes, i'm hauntеd, but i'm feeling just fine all my girls got their lace and their crimes and your cheating husband disappeared, well no one asks any questions here so i did my best to lay to rest all of the bodies that have ever been on my body and in my mind, they sink into the swamp is that a bad thing to say in a song? little did you know your home's really only the town you'll get arrested so you pack your life away just to wait out the shitstorm back in texas florida is one hell of a drug florida can i use you up? i need to forget, so take me to florida i've got some regrets, i'll bury them in florida tell me i'm despicable, say it's unforgivable at least the dolls are beautiful, fuck me up, florida i need to forget, so take me to florida i've got some regrets, i'll bury them in florida tell me i'm despicable, say it's unforgivable what a crash, what a rush, fuck me up, florida it's one hell of a drug it's one hell of a drug love left me like this and i don't want to exist so take me to florida little did you know your home's really only a town you're just a guest in (florida) so you work your life away just to pay for a time-share down in destin (take me to florida) little did you know your home's really only the town you'll get arrested (florida) so you pack your life away just to wait out the shitstorm back in texas florida is one hell of a drug (take me to) florida can i use you up? florida is one hell of a drug florida go on, fuck me up"
165,09_guilty_as_sin,the_tortured_poets_department,Taylor Swift,"drownin' in the blue nile he sent me ""downtown lights"" i hadn't heard it in a while my boredom's bone-deep this cage was once just fine am i allowed to cry? i dream of crackin' locks throwin' my life to the wolves or the ocean rocks crashin' into him tonight, he's a paradox i'm seeing visions am i bad or mad or wise? what if he's written ""mine"" on my upper thigh only in my mind? one slip and fallin' back into the hedge maze oh, what a way to die i keep recalling things we never did messy top-lip kiss, how i long for our trysts without ever touchin' his skin how can i be guilty as sin? i keep these longings lockеd in lowercase, inside a vault somеone told me, ""there's no such thing as bad thoughts only your actions talk"" these fatal fantasies giving way to labored breath, takin' all of me we've already done it in my head if it's make-believe why does it feel like a vow we'll both uphold somehow? what if he's written ""mine"" on my upper thigh only in my mind? one slip and fallin' back into the hedge maze oh, what a way to die my bed sheets are ablaze i've screamed his name buildin' up like waves crashin' over my grave without ever touchin' his skin how can i be guilty as sin? what if i roll the stone away? they're gonna crucify me anyway what if the way you hold me is actually what's holy? if long-suffering propriety is what they want from me they don't know how you've haunted me so stunningly i choose you and me religiously what if he's written ""mine"" on my upper thigh only in my mind? one slip and fallin' back into the hedge maze oh, what a way to die i keep recalling things we never did messy top-lip kiss, how i long for our trysts without ever touchin' his skin how can i be guilty as sin? he sent me ""downtown lights"" i hadn't heard it in a while am i allowed to cry?"
166,10_who_s_afraid_of_little_old_me,the_tortured_poets_department,Taylor Swift,"the who's who of ""who's that?"" is poised for the attack but my bare hands paved their paths you don't get to tell me about ""sad"" if you wanted me dead, you should've just said nothing makes me feel more alive so i leap from the gallows and i levitate down your street crash the party like a record scratch as i scream ""who's afraid of little old me?"" you should be the scandal was contained the bullet had just grazed at all costs, keep your good name you don't get to tell me you feel bad is it a wonder i broke? let's hear one morе joke then we could all just laugh until i cry so i lеap from the gallows and i levitate down your street crash the party like a record scratch as i scream ""who's afraid of little old me?"" i was tame, i was gentle 'til the circus life made me mean ""don't you worry, folks, we took out all her teeth"" who's afraid of little old me? well, you should be (you should be) you should be (you should be) you should be you should be (you should be) you should be (you should be) you should be so tell me everything is not about me but what if it is? then say they didn't do it to hurt me but what if they did? i wanna snarl and show you just how disturbed this has made me you wouldn't last an hour in the asylum where they raised me so all you kids can sneak into my house with all the cobwebs i'm always drunk on my own tears, isn't that what they all said? that i'll sue you if you step on my lawn that i'm fearsome and i'm wretched and i'm wrong put narcotics into all of my songs and that's why you're still singin' along so i leap from the gallows and i levitate down your street crash the party like a record scratch as i scream ""who's afraid of little old me?"" i was tame, i was gentle 'til the circus life made me mean ""don't you worry, folks, we took out all her teeth"" who's afraid of little old me? well, you should be (you should be) you should be (you should be) you should be 'cause you lured me (you should be) and you hurt me (you should be) and you taught me you caged me and then you called me crazy i am what i am 'cause you trained me so who's afraid of me? who's afraid of little old me? who's afraid of little old me?"
167,11_i_can_fix_him_no_really_i_can,the_tortured_poets_department,Taylor Swift,"the smoke cloud billows out his mouth like a freight train through a small town the jokes that he told across the bar were revolting and far too loud they shake their heads sayin', ""god, help her"" when i tell 'em he's my man but your good lord doesn't need to lift a finger i can fix him, no, really, i can and only i can the dopamine races through his brain on a six-lane texas highway his hand so calloused from his pistol softly traces hearts on my face and i could see it from a mile away a perfect case for my certain skill set he had a halo of the highest gradе he just hadn't met me yеt they shake their heads sayin', ""god, help her"" when i tell 'em he's my man but your good lord doesn't need to lift a finger i can fix him, no, really, i can and only i can good boy, that's right, come close i'll show you heaven if you'll be an angel, all night trust me, i can handle me a dangerous man no, really, i can they shook their heads sayin', ""god, help her"" when i told 'em he's my man (i told 'em he's my man) but your good lord didn't need to lift a finger i can fix him, no, really, i can (no, really, i can) woah, maybe i can't"
168,12_loml,the_tortured_poets_department,Taylor Swift,"who's gonna stop us from waltzing back into rekindled flames if we know the steps anyway? we embroidered the memories of the time i was away stitching, ""we were just kids, babe"" i said, ""i don't mind, it takes time"" i thought i was better safe than starry-eyed i felt aglow like this never before and never since if you know it in one glimpse, it's legendary you and i go from one kiss to getting married still alivе, killing time at the cemеtery never quite buried in your suit and tie, in the nick of time you low-down boy, you stand-up guy you holy ghost, you told me i'm the love of your life you said i'm the love of your life about a million times who's gonna tell me the truth when you blew in with the winds of fate and told me i reformed you? when your impressionist paintings of heaven turned out to be fakes well, you took me to hell too and all at once, the ink bleeds a con man sells a fool a get-love-quick scheme but i've felt a hole like this never before and ever since if you know it in one glimpse, it's legendary what we thought was for all time was momentary still alive, killing time at the cemetery never quite buried you cinephile in black and white all those plot twists and dynamite mr. steal your girl, then make her cry you said i'm the love of your life you shit-talked me under the table talkin' rings and talkin' cradles i wish i could un-recall how we almost had it all dancing phantoms on the terrace are they second-hand embarrassed that i can't get out of bed 'cause something counterfeit's dead? it was legendary it was momentary it was unnecessary should've let it stay buried oh, what a valiant roar what a bland goodbye the coward claimed he was a lion i'm combing through the braids of lies ""i'll never leave,"" ""never mind"" our field of dreams engulfed in fire your arson's match, your somber eyes and i'll still see it until i die you're the loss of my life"
